0.000000   0.0157516   0.122862
0.010173   0.0159681   0.123925
0.020345   0.0161919   0.125001
0.030518   0.0164231   0.126089
0.040690   0.0166614   0.127188
0.050863   0.0169068   0.128299
0.061035   0.0171588   0.129421
0.071208   0.0174172   0.130554
0.081380   0.0176817   0.131698
0.091553   0.0179518   0.132854
0.101725   0.0182272   0.134021
0.111898   0.0185075   0.135199
0.122070   0.0187922   0.136389
0.132243   0.0190809   0.137591
0.142415   0.0193732   0.138806
0.152588   0.0196688   0.140034
0.162760   0.0199672   0.141275
0.172933   0.0202682   0.142531
0.183105   0.0205714   0.143801
0.193278   0.0208767   0.145087
0.203451   0.0211839   0.14639
0.213623   0.0214929   0.14771
0.223796   0.0218037   0.149048
0.233968   0.0221163   0.150405
0.244141   0.0224308   0.151782
0.254313   0.0227475   0.15318
0.264486   0.0230666   0.1546
0.274658   0.0233885   0.156042
0.284831   0.0237135   0.157509
0.295003   0.0240423   0.159
0.305176   0.0243753   0.160516
0.315348   0.0247131   0.162059
0.325521   0.0250565   0.163629
0.335693   0.0254061   0.165227
0.345866   0.0257628   0.166853
0.356038   0.0261273   0.168509
0.366211   0.0265003   0.170194
0.376383   0.0268828   0.171909
0.386556   0.0272755   0.173654
0.396729   0.0276793   0.175431
0.406901   0.0280948   0.177239
0.417074   0.028523   0.179078
0.427246   0.0289645   0.180949
0.437419   0.02942   0.182852
0.447591   0.0298902   0.184787
0.457764   0.0303756   0.186755
0.467936   0.0308767   0.188754
0.478109   0.0313941   0.190786
0.488281   0.0319281   0.19285
0.498454   0.0324791   0.194947
0.508626   0.0330472   0.197076
0.518799   0.0336328   0.199239
0.528971   0.034236   0.201434
0.539144   0.0348568   0.203663
0.549316   0.0354953   0.205925
0.559489   0.0361514   0.208222
0.569661   0.0368253   0.210554
0.579834   0.0375166   0.21292
0.590007   0.0382255   0.215323
0.600179   0.0389518   0.217763
0.610352   0.0396954   0.22024
0.620524   0.0404562   0.222757
0.630697   0.0412343   0.225313
0.640869   0.0420296   0.227911
0.651042   0.0428422   0.230551
0.661214   0.0436722   0.233235
0.671387   0.0445199   0.235966
0.681559   0.0453854   0.238743
0.691732   0.0462693   0.24157
0.701904   0.0471721   0.244449
0.712077   0.0480942   0.24738
0.722249   0.0490365   0.250366
0.732422   0.0499999   0.25341
0.742594   0.0509852   0.256513
0.752767   0.0519937   0.259678
0.762939   0.0530266   0.262907
0.773112   0.0540853   0.266201
0.783285   0.0551714   0.269564
0.793457   0.0562864   0.272998
0.803630   0.0574322   0.276505
0.813802   0.0586107   0.280086
0.823975   0.059824   0.283745
0.834147   0.0610742   0.287484
0.844320   0.0623635   0.291304
0.854492   0.0636944   0.295208
0.864665   0.0650692   0.299199
0.874837   0.0664906   0.303277
0.885010   0.067961   0.307446
0.895182   0.0694834   0.311707
0.905355   0.0710603   0.316063
0.915527   0.0726946   0.320515
0.925700   0.0743893   0.325065
0.935872   0.0761473   0.329717
0.946045   0.0779716   0.334471
0.956217   0.0798654   0.33933
0.966390   0.0818317   0.344296
0.976562   0.0838739   0.349372
0.986735   0.0859952   0.354559
0.996908   0.0881991   0.35986
1.007080   0.090489   0.365279
1.017253   0.0928687   0.370816
1.027425   0.095342   0.376476
1.037598   0.0979127   0.38226
1.047770   0.100585   0.388173
1.057943   0.103363   0.394217
1.068115   0.106252   0.400395
1.078288   0.109257   0.406712
1.088460   0.112381   0.41317
1.098633   0.115632   0.419774
1.108805   0.119015   0.426527
1.118978   0.122536   0.433434
1.129150   0.126201   0.440498
1.139323   0.130019   0.447725
1.149495   0.133995   0.455118
1.159668   0.138139   0.462682
1.169840   0.14246   0.470421
1.180013   0.146966   0.478341
1.190186   0.151667   0.486445
1.200358   0.156575   0.494738
1.210531   0.1617   0.503225
1.220703   0.167054   0.511909
1.230876   0.172651   0.520795
1.241048   0.178503   0.529887
1.251221   0.184625   0.539188
1.261393   0.191033   0.548701
1.271566   0.197742   0.55843
1.281738   0.20477   0.568376
1.291911   0.212133   0.578542
1.302083   0.219851   0.58893
1.312256   0.227944   0.599539
1.322428   0.236431   0.610369
1.332601   0.245335   0.621421
1.342773   0.254677   0.632692
1.352946   0.264481   0.644179
1.363118   0.27477   0.65588
1.373291   0.285569   0.667788
1.383464   0.296905   0.6799
1.393636   0.308804   0.692207
1.403809   0.321293   0.704701
1.413981   0.334401   0.717371
1.424154   0.348156   0.730208
1.434326   0.362587   0.743197
1.444499   0.377726   0.756323
1.454671   0.393602   0.769571
1.464844   0.410248   0.782921
1.475016   0.427695   0.796354
1.485189   0.445974   0.809846
1.495361   0.46512   0.823372
1.505534   0.485164   0.836906
1.515706   0.506138   0.850418
1.525879   0.528077   0.863876
1.536051   0.551012   0.877245
1.546224   0.574975   0.890488
1.556396   0.599999   0.903564
1.566569   0.626116   0.916431
1.576742   0.653355   0.929041
1.586914   0.681746   0.941347
1.597087   0.711319   0.953296
1.607259   0.7421   0.964831
1.617432   0.774114   0.975895
1.627604   0.807387   0.986424
1.637777   0.84194   0.996355
1.647949   0.877792   1.00562
1.658122   0.914961   1.01414
1.668294   0.95346   1.02184
1.678467   0.993301   1.02865
1.688639   1.03449   1.03448
1.698812   1.07704   1.03925
1.708984   1.12093   1.04287
1.719157   1.16618   1.04525
1.729329   1.21276   1.04628
1.739502   1.26067   1.04589
1.749674   1.30988   1.04396
1.759847   1.36038   1.04039
1.770020   1.41212   1.03509
1.780192   1.46506   1.02794
1.790365   1.51917   1.01883
1.800537   1.5744   1.00768
1.810710   1.63067   0.994351
1.820882   1.68793   0.978752
