0.000000e+00   4.709510e-04   0.0000000000   0.0000000000   2.881495e+02   1.225000e+00   0.00000000
1.000000e-01   4.897540e-04   0.0000000000   0.0000000000   2.875774e+02   1.213990e+00   0.00000000
2.000000e-01   5.092760e-04   0.0000000000   0.0000000000   2.870075e+02   1.203000e+00   0.00000000
3.000000e-01   5.295410e-04   0.0000000000   0.0000000000   2.864399e+02   1.192040e+00   0.00000000
4.000000e-01   5.505760e-04   0.0000000000   0.0000000000   2.858728e+02   1.181110e+00   0.00000000
5.000000e-01   5.724100e-04   0.0000000000   0.0000000000   2.853080e+02   1.170210e+00   0.00000000
6.000000e-01   5.950700e-04   0.0000000000   0.0000000000   2.847454e+02   1.159330e+00   0.00000000
7.000000e-01   6.185880e-04   0.0000000000   0.0000000000   2.841834e+02   1.148490e+00   0.00000000
8.000000e-01   6.429920e-04   0.0000000000   0.0000000000   2.836237e+02   1.137690e+00   0.00000000
9.000000e-01   6.683160e-04   0.0000000000   0.0000000000   2.830661e+02   1.126920e+00   0.00000000
1.000000e+00   6.945920e-04   0.0000000000   0.0000000000   2.825091e+02   1.116180e+00   0.00000000
1.100000e+00   7.218540e-04   0.0000000000   0.0000000000   2.819543e+02   1.105490e+00   0.00000000
1.200000e+00   7.501360e-04   0.0000000000   0.0000000000   2.814018e+02   1.094830e+00   0.00000000
1.300000e+00   7.794760e-04   0.0000000000   0.0000000000   2.808498e+02   1.084210e+00   0.00000000
1.400000e+00   8.099110e-04   0.0000000000   0.0000000000   2.802999e+02   1.073630e+00   0.00000000
1.500000e+00   8.414790e-04   0.0000000000   0.0000000000   2.797524e+02   1.063100e+00   0.00000000
1.600000e+00   8.742210e-04   0.0000000000   0.0000000000   2.792070e+02   1.052610e+00   0.00000000
1.700000e+00   9.081770e-04   0.0000000000   0.0000000000   2.786638e+02   1.042170e+00   0.00000000
1.800000e+00   9.433900e-04   0.0000000000   0.0000000000   2.781211e+02   1.031770e+00   0.00000000
1.900000e+00   9.799050e-04   0.0000000000   0.0000000000   2.775806e+02   1.021420e+00   0.00000000
2.000000e+00   1.017770e-03   0.0000000000   0.0000000000   2.770407e+02   1.011110e+00   0.00000000
2.100000e+00   1.057020e-03   0.0000000000   0.0000000000   2.765046e+02   1.000860e+00   0.00000000
2.200000e+00   1.097720e-03   0.0000000000   0.0000000000   2.759690e+02   9.906520e-01   0.00000000
2.300000e+00   1.139910e-03   0.0000000000   0.0000000000   2.754356e+02   9.804980e-01   0.00000000
2.400000e+00   1.183640e-03   0.0000000000   0.0000000000   2.749043e+02   9.703960e-01   0.00000000
2.500000e+00   1.228980e-03   0.0000000000   0.0000000000   2.743752e+02   9.603470e-01   0.00000000
2.600000e+00   1.275960e-03   0.0000000000   0.0000000000   2.738467e+02   9.503510e-01   0.00000000
2.700000e+00   1.324660e-03   0.0000000000   0.0000000000   2.733219e+02   9.404100e-01   0.00000000
2.800000e+00   1.375120e-03   0.0000000000   0.0000000000   2.727977e+02   9.305240e-01   0.00000000
2.900000e+00   1.427410e-03   0.0000000000   0.0000000000   2.722756e+02   9.206940e-01   0.00000000
3.000000e+00   1.481600e-03   0.0000000000   0.0000000000   2.717540e+02   9.109200e-01   0.00000000
3.100000e+00   1.537740e-03   0.0000000000   0.0000000000   2.712361e+02   9.012040e-01   0.00000000
3.200000e+00   1.595900e-03   0.0000000000   0.0000000000   2.707204e+02   8.915460e-01   0.00000000
3.300000e+00   1.656160e-03   0.0000000000   0.0000000000   2.702053e+02   8.819460e-01   0.00000000
3.400000e+00   1.718580e-03   0.0000000000   0.0000000000   2.696922e+02   8.724060e-01   0.00000000
3.500000e+00   1.783230e-03   0.0000000000   0.0000000000   2.691812e+02   8.629260e-01   0.00000000
3.600000e+00   1.850200e-03   0.0000000000   0.0000000000   2.686724e+02   8.535070e-01   0.00000000
3.700000e+00   1.919550e-03   0.0000000000   0.0000000000   2.681657e+02   8.441480e-01   0.00000000
3.800000e+00   1.991380e-03   0.0000000000   0.0000000000   2.676611e+02   8.348510e-01   0.00000000
3.900000e+00   2.065750e-03   0.0000000000   0.0000000000   2.671586e+02   8.256170e-01   0.00000000
4.000000e+00   2.142770e-03   0.0000000000   0.0000000000   2.666566e+02   8.164450e-01   0.00000000
4.100000e+00   2.222510e-03   0.0000000000   0.0000000000   2.661583e+02   8.073350e-01   0.00000000
4.200000e+00   2.305070e-03   0.0000000000   0.0000000000   2.656605e+02   7.982900e-01   0.00000000
4.300000e+00   2.390540e-03   0.0000000000   0.0000000000   2.651664e+02   7.893080e-01   0.00000000
4.400000e+00   2.479020e-03   0.0000000000   0.0000000000   2.646728e+02   7.803910e-01   0.00000000
4.500000e+00   2.570600e-03   0.0000000000   0.0000000000   2.641828e+02   7.715380e-01   0.00000000
4.600000e+00   2.665400e-03   0.0000000000   0.0000000000   2.636933e+02   7.627500e-01   0.00000000
4.700000e+00   2.763510e-03   0.0000000000   0.0000000000   2.632059e+02   7.540270e-01   0.00000000
4.800000e+00   2.865040e-03   0.0000000000   0.0000000000   2.627205e+02   7.453700e-01   0.00000000
4.900000e+00   2.970110e-03   0.0000000000   0.0000000000   2.622389e+02   7.367790e-01   0.00000000
5.000000e+00   3.078830e-03   0.0000000000   0.0000000000   2.617576e+02   7.282540e-01   0.00000000
5.100000e+00   3.191320e-03   0.0000000000   0.0000000000   2.612785e+02   7.197950e-01   0.00000000
5.200000e+00   3.307710e-03   0.0000000000   0.0000000000   2.608013e+02   7.114030e-01   0.00000000
5.300000e+00   3.428110e-03   0.0000000000   0.0000000000   2.603263e+02   7.030770e-01   0.00000000
5.400000e+00   3.552670e-03   0.0000000000   0.0000000000   2.598548e+02   6.948190e-01   0.00000000
5.500000e+00   3.681510e-03   0.0000000000   0.0000000000   2.593838e+02   6.866270e-01   0.00000000
5.600000e+00   3.814780e-03   0.0000000000   0.0000000000   2.589149e+02   6.785030e-01   0.00000000
5.700000e+00   3.952620e-03   0.0000000000   0.0000000000   2.584479e+02   6.704450e-01   0.00000000
5.800000e+00   4.095160e-03   0.0000000000   0.0000000000   2.579846e+02   6.624560e-01   0.00000000
5.900000e+00   4.242570e-03   0.0000000000   0.0000000000   2.575217e+02   6.545330e-01   0.00000000
6.000000e+00   4.395000e-03   0.0000000000   0.0000000000   2.570624e+02   6.466790e-01   0.00000000
6.100000e+00   4.552610e-03   0.0000000000   0.0000000000   2.566035e+02   6.388920e-01   0.00000000
6.200000e+00   4.715560e-03   0.0000000000   0.0000000000   2.561483e+02   6.311720e-01   0.00000000
6.300000e+00   4.884020e-03   0.0000000000   0.0000000000   2.556950e+02   6.235200e-01   0.00000000
6.400000e+00   5.058180e-03   0.0000000000   0.0000000000   2.552437e+02   6.159360e-01   0.00000000
6.500000e+00   5.238200e-03   0.0000000000   0.0000000000   2.547928e+02   6.084190e-01   0.00000000
6.600000e+00   5.424270e-03   0.0000000000   0.0000000000   2.543471e+02   6.009700e-01   0.00000000
